"feature","variable","level","estimate","std.error","p.value","q.value","method"
"aac.6...Ic","DIABET_GESTA","Yes",0.00048330412197914,0.00115973877331889,0.676872008452143,0.912529288793544,"CPLM"
"fosA6","OUT_GROUP","C",-0.00176453368494779,0.00423985029320412,0.67727953782378,0.912529288793544,"CPLM"
"blaACT.4","BIL_INC_ATB","Yes",-0.000438747196262261,0.00106673970149983,0.680854523563656,0.915320982009418,"CPLM"
"mre.A.","DIABET_GESTA","Yes",-0.00576496887611216,0.0140137915957452,0.680795209569274,0.915320982009418,"CPLM"
"qnrS1","DIABET_GESTA","Yes",0.00359635933499632,0.00881151450853587,0.683168578515111,0.917419325944218,"CPLM"
"aph.3...Ia","CERCLAGE","Yes",0.01168904890056,0.0287162356152177,0.683968574995977,0.917482075269934,"CPLM"
"ant.6..Ia","PAT_AGE","PAT_AGE",-0.00333533964624946,0.00828672478983875,0.687322044743712,0.917850183060931,"CPLM"
"blaTEM.2","OUT_GROUP","B",0.00149517897682823,0.00373297882926767,0.688764423085132,0.917850183060931,"CPLM"
"mecA","BIL_INC_ATB","Yes",0.00582433444365586,0.0145357362885835,0.688647853896323,0.917850183060931,"CPLM"
"tet.W.","OUT_GROUP","B",0.00675657923360037,0.016821424582233,0.687930510413416,0.917850183060931,"CPLM"
"tet.W.","CERCLAGE","Yes",-0.0120328617848354,0.0297550180956217,0.685920268922097,0.917850183060931,"CPLM"
"vga.A.","BIL_INC_ATB","Yes",-0.00176827900062398,0.00436068548535249,0.685106473161739,0.917850183060931,"CPLM"
"aadD","DIABET_GESTA","Yes",0.00654783556720575,0.0165100105231961,0.691663998496749,0.918413013728318,"CPLM"
"blaZ","BIL_INC_ATB","Yes",-0.00684743445007813,0.0172972966735885,0.692202911824791,0.918413013728318,"CPLM"
"catP","OUT_GROUP","D",0.000814263778744273,0.00205207820846905,0.691515257776674,0.918413013728318,"CPLM"
"floR","OUT_GROUP","D",0.00135942444194091,0.00343300983976096,0.692115225691458,0.918413013728318,"CPLM"
"cfxA4","RCIU","Yes",0.00188817142877581,0.00478325233933076,0.693030088352266,0.918509953877105,"CPLM"
"ant.6..Ia","RCIU","Yes",-0.0133387239460911,0.0339973984363288,0.694802999867662,0.918859993310329,"CPLM"
"fosA","HTA_PRE_ECLAM","Yes",0.018565406244843,0.0471985491100227,0.694063231759819,0.918859993310329,"CPLM"
"aac.6...Ii","PAT_AGE","PAT_AGE",-0.000980516655868464,0.00254988041881559,0.700582428121331,0.920635691722002,"CPLM"
"aadA1","PAT_AGE","PAT_AGE",-0.00115031480595896,0.00299304005445425,0.700733944329394,0.920635691722002,"CPLM"
"aadD","OUT_GROUP","B",-0.00687111059016641,0.0180872007005627,0.704028551678196,0.920635691722002,"CPLM"
"blaSHV.99","OUT_GROUP","B",-0.00103491343785338,0.00270586345059742,0.702112271675678,0.920635691722002,"CPLM"
"blaTEM.166","DIABET_GESTA","Yes",-0.000451871909851082,0.00116513452291859,0.698143248149031,0.920635691722002,"CPLM"
"blaTEM.1C","IMC","IMC",0.00115457426867482,0.00296957599614185,0.697423323210338,0.920635691722002,"CPLM"
"blaTEM.1C","CERCLAGE","Yes",-0.00534854212396295,0.0138098330503905,0.69853445874941,0.920635691722002,"CPLM"
"dfrA14","OUT_GROUP","B",-0.00164304470771436,0.00433170535554153,0.704460151629644,0.920635691722002,"CPLM"
"erm.C.","OUT_GROUP","B",-0.00633407462023656,0.0166367533056377,0.703405232289198,0.920635691722002,"CPLM"
"fusB","DIABET_GESTA","Yes",0.00595676518205786,0.0157043037048058,0.704459294259226,0.920635691722002,"CPLM"
"msr.D.","DIABET_GESTA","Yes",0.0116131472933774,0.0301350987436087,0.699963692134715,0.920635691722002,"CPLM"
"aph.3....Ib","HTA_PRE_ECLAM","Yes",-0.027420830551513,0.0729517521105891,0.707008902458455,0.920995304562729,"CPLM"
"blaACT.14","DIABET_GESTA","Yes",-0.000440231615720508,0.00122190194456836,0.718634827134044,0.920995304562729,"CPLM"
"blaADC.25","DIABET_GESTA","Yes",-0.00129445952260763,0.00359283503315199,0.718630903488684,0.920995304562729,"CPLM"
"blaCFE.1","RCIU","Yes",-0.000620439535998641,0.00175736204867369,0.724049734315885,0.920995304562729,"CPLM"
"blaCTX.M.15","OUT_GROUP","D",-0.00328997877677981,0.00928532370084696,0.72309884822894,0.920995304562729,"CPLM"
"blaCTX.M.15","IMC","IMC",0.00133369712048047,0.00365604650333764,0.71526655385871,0.920995304562729,"CPLM"
"blaDHA.1","RCIU","Yes",-0.000832395524450247,0.00235573783814522,0.723827478364393,0.920995304562729,"CPLM"
"blaSHV.101","HTA_PRE_ECLAM","Yes",-0.00114901933751663,0.00320042719350598,0.719579667864772,0.920995304562729,"CPLM"
"blaSHV.190","RCIU","Yes",-0.00104136242850659,0.00283912280031379,0.713775515911256,0.920995304562729,"CPLM"
"blaTEM.116","HTA_PRE_ECLAM","Yes",-0.00913755908993062,0.0257252247642964,0.722440951239209,0.920995304562729,"CPLM"
"blaTEM.1C","OUT_GROUP","C",-0.0026089618992205,0.00729603936801034,0.720653119329763,0.920995304562729,"CPLM"
"cat","OUT_GROUP","B",0.0102823360060857,0.0277036387529165,0.710522303849917,0.920995304562729,"CPLM"
"cfxA2","OUT_GROUP","C",0.00252641293776939,0.00676727857294306,0.70890451947204,0.920995304562729,"CPLM"
"dfrA12","OUT_GROUP","C",0.00369562788569879,0.00990309645037324,0.709015205473689,0.920995304562729,"CPLM"
"dfrA5","OUT_GROUP","B",-0.00139911844284248,0.0037846216457532,0.711617093397269,0.920995304562729,"CPLM"
"dfrA7","OUT_GROUP","C",-0.000773724069187429,0.00216298748702403,0.720559720633777,0.920995304562729,"CPLM"
"dfrG","OUT_GROUP","B",0.00524108467603937,0.0142830108540786,0.713659769451276,0.920995304562729,"CPLM"
"erm.A.","OUT_GROUP","D",0.0139036857915144,0.0375232332318238,0.710983613989579,0.920995304562729,"CPLM"
"fosA5","DIABET_GESTA","Yes",-0.00333662837024045,0.00918433790496483,0.716384175762265,0.920995304562729,"CPLM"
"lsa.C.","RCIU","Yes",-0.0217392402142363,0.0590661027645844,0.712836443363224,0.920995304562729,"CPLM"
"lsa.E.","DIABET_GESTA","Yes",-0.000715825325943857,0.00203018785121947,0.724395321651145,0.920995304562729,"CPLM"
"msr.A.","IMC","IMC",0.00213296981219817,0.00589154799639717,0.717322928889644,0.920995304562729,"CPLM"
"qnrB27","RCIU","Yes",-0.000660180310043618,0.00185989971490236,0.722623462068731,0.920995304562729,"CPLM"
"qnrB73","RCIU","Yes",-0.000656147953170564,0.00185793847050571,0.723969137959133,0.920995304562729,"CPLM"
"sul1","PAT_AGE","PAT_AGE",-0.00221484214002504,0.00621759375295453,0.721674503233245,0.920995304562729,"CPLM"
"tet.O.W.","DIABET_GESTA","Yes",-0.00267722612723545,0.00709375670580502,0.705871931286305,0.920995304562729,"CPLM"
"blaSHV.1","CERCLAGE","Yes",0.00255232359102089,0.00730165241182822,0.726673254775425,0.922327661739918,"CPLM"
"lnu.B.","RCIU","Yes",-0.0011519876048553,0.00329916762396141,0.726957762947719,0.922327661739918,"CPLM"
"blaCKO.1","HTA_PRE_ECLAM","Yes",-0.00449921842677215,0.0129291271505596,0.727847027323251,0.922494983641748,"CPLM"
"blaCTX.M.163","HTA_PRE_ECLAM","Yes",-0.00100879661543715,0.00293884868994739,0.731400972308542,0.92373973961499,"CPLM"
"catP","HTA_PRE_ECLAM","Yes",0.00178931547285612,0.00522201167474324,0.731862765786918,0.92373973961499,"CPLM"
"mecA","CERCLAGE","Yes",-0.0113781553919563,0.0332014140881582,0.731823465124347,0.92373973961499,"CPLM"
"msr.D.","HTA_PRE_ECLAM","Yes",0.0265013298277119,0.0770005343407791,0.730717896050612,0.92373973961499,"CPLM"
"lnu.B.","PAT_AGE","PAT_AGE",-0.000274178691584331,0.000805167629776118,0.733462148881579,0.92480010076373,"CPLM"
"dfrA12","CERCLAGE","Yes",-0.00632649266476838,0.0186809376935392,0.734865622827217,0.925611508380094,"CPLM"
"tet.J.","CERCLAGE","Yes",-0.00237086579071475,0.00709781053903922,0.738358607339528,0.92905039642515,"CPLM"
"ant.6..Ia","BIL_INC_ATB","Yes",0.00599565175675147,0.0182297821211324,0.742236398529869,0.929130455713648,"CPLM"
"dfrA7","IMC","IMC",-0.000291093647410969,0.000883718032400717,0.741855995343107,0.929130455713648,"CPLM"
"erm.T.","OUT_GROUP","C",0.00105949618402508,0.00321811082939987,0.74198242309662,0.929130455713648,"CPLM"
"tet.32.","OUT_GROUP","B",-0.00577118587517291,0.0175408626689143,0.742145257615594,0.929130455713648,"CPLM"
"tet.S.","IMC","IMC",0.000924572964714381,0.0027958475458083,0.740874836055825,0.929130455713648,"CPLM"
"blaSHV.190","OUT_GROUP","D",-0.000612276776809621,0.00188445067889284,0.745249225719587,0.930988263514315,"CPLM"
"tet.M.","DIABET_GESTA","Yes",0.00885446868740959,0.0272321342837858,0.745069209705991,0.930988263514315,"CPLM"
"blaCTX.M.15","HTA_PRE_ECLAM","Yes",-0.00763286510942024,0.0236128898487537,0.746505966347981,0.931602732594099,"CPLM"
"ant.6..Ia","OUT_GROUP","D",-0.00726270594305298,0.0226859624915294,0.748861472250703,0.932631158692594,"CPLM"
"lsa.A.","CERCLAGE","Yes",-0.0221445963455338,0.0690825904424462,0.748549546844636,0.932631158692594,"CPLM"
"dfrA1","CERCLAGE","Yes",0.00540741430352636,0.0169470710476882,0.749668405370611,0.93268244917406,"CPLM"
"blaSHV.148","OUT_GROUP","D",0.00136070486266763,0.004301844461423,0.751769260907187,0.933389357578954,"CPLM"
"catA1","HTA_PRE_ECLAM","Yes",-0.00675230753212801,0.0213122168442197,0.751374099373968,0.933389357578954,"CPLM"
"lnu.C.","HTA_PRE_ECLAM","Yes",-0.0122071726309972,0.0388060739622642,0.753089217871888,0.934076036016253,"CPLM"
"erm.T.","OUT_GROUP","B",0.00105074193684245,0.00336025949276364,0.754511129565226,0.934431949725039,"CPLM"
"fosA5","RCIU","Yes",0.00449778546260042,0.0144080805127804,0.754910540664563,0.934431949725039,"CPLM"
"blaCTX.M.27","HTA_PRE_ECLAM","Yes",-0.00106492624091053,0.00343093696094989,0.756264903557009,0.934912020165338,"CPLM"
"catA1","PAT_AGE","PAT_AGE",-0.000966714250518448,0.00312204284707549,0.756833540133845,0.934912020165338,"CPLM"
"aph.3...IIIa","CERCLAGE","Yes",0.00392150039579586,0.0130346640581842,0.763527608722007,0.935967749146314,"CPLM"
"aph.3...IIc","PAT_AGE","PAT_AGE",0.000168352975504909,0.000547827282874296,0.758607184203794,0.935967749146314,"CPLM"
"aph.3...IIc","IMC","IMC",0.000176610681487607,0.000589802850123993,0.764604195731185,0.935967749146314,"CPLM"
"aph.6..Id","HTA_PRE_ECLAM","Yes",-0.0257579044759888,0.0853004138672467,0.762677269554418,0.935967749146314,"CPLM"
"blaCTX.M.27","RCIU","Yes",-0.0006152185063821,0.00203516040560314,0.76242730509973,0.935967749146314,"CPLM"
"cat","DIABET_GESTA","Yes",-0.00768756775876794,0.0256455450571425,0.76435846826996,0.935967749146314,"CPLM"
"erm.B.","RCIU","Yes",-0.0188446153005159,0.0625598346951743,0.763242572772347,0.935967749146314,"CPLM"
"lnu.C.","IMC","IMC",-0.00180420235661797,0.00601767931072455,0.764316772909038,0.935967749146314,"CPLM"
"msr.A.","OUT_GROUP","B",-0.00466014999822279,0.0155375983764681,0.7642326066432,0.935967749146314,"CPLM"
"aadA1","RCIU","Yes",0.00344408765210979,0.012217563592851,0.778022921250707,0.936451496840167,"CPLM"
"aadA2","PAT_AGE","PAT_AGE",-0.00111274579381227,0.00393845205481931,0.777534239247542,0.936451496840167,"CPLM"
"aph.3...IIIa","BIL_INC_ATB","Yes",-0.00161756713210767,0.0056983108991597,0.776511673067027,0.936451496840167,"CPLM"
"blaDHA.1","CERCLAGE","Yes",-0.000851291224648764,0.00287811057557837,0.767397121499909,0.936451496840167,"CPLM"
"blaTEM.166","OUT_GROUP","D",-0.000355665684256124,0.00122918009160553,0.772312043956192,0.936451496840167,"CPLM"
"blaTEM.1B","PAT_AGE","PAT_AGE",-0.0025127587960281,0.00860325782796118,0.770232634207141,0.936451496840167,"CPLM"
"blaTEM.2","HTA_PRE_ECLAM","Yes",0.00272371522322196,0.00922000800152152,0.767677989474936,0.936451496840167,"CPLM"
"catP","OUT_GROUP","B",-0.000609089718353134,0.00211392727735405,0.773245834476505,0.936451496840167,"CPLM"
"cmx","DIABET_GESTA","Yes",-0.00306762831302798,0.0107350722516593,0.77506379689469,0.936451496840167,"CPLM"
"erm.B.","DIABET_GESTA","Yes",0.0110505172614575,0.0388281242863843,0.77594995827542,0.936451496840167,"CPLM"
"erm.F.","BIL_INC_ATB","Yes",0.0068045382149948,0.0230423982125553,0.767760804127812,0.936451496840167,"CPLM"
"erm.T.","PAT_AGE","PAT_AGE",0.000345674080377632,0.00119975666162223,0.773254761802043,0.936451496840167,"CPLM"
"fosB","PAT_AGE","PAT_AGE",-0.00156135103261067,0.00557173577738212,0.779303321372537,0.936451496840167,"CPLM"
"fusC","OUT_GROUP","D",0.00450706727555085,0.0161043550397392,0.779580034693547,0.936451496840167,"CPLM"
"qnrS1","PAT_AGE","PAT_AGE",0.000969149230801512,0.00339943061910559,0.775573939106566,0.936451496840167,"CPLM"
"tet.O.32.O.","OUT_GROUP","C",-0.00388222462845498,0.0135251726162321,0.774084009259221,0.936451496840167,"CPLM"
"tet.O.W.","HTA_PRE_ECLAM","Yes",-0.00520419427707262,0.0185976536522726,0.779607403773341,0.936451496840167,"CPLM"
"tet.Q.","RCIU","Yes",-0.0114270278052911,0.0391268316402823,0.770247679368399,0.936451496840167,"CPLM"
"vga.A.","RCIU","Yes",-0.00228780224046802,0.0081752593265414,0.779596726279525,0.936451496840167,"CPLM"
"dfrA1","OUT_GROUP","B",-0.00266624529407786,0.00967006160726023,0.782761869472429,0.939314243366915,"CPLM"
"tet.J.","OUT_GROUP","C",-0.00102050305490522,0.00375389511392127,0.785735992070098,0.941955155847814,"CPLM"
"blaADC.25","HTA_PRE_ECLAM","Yes",-0.00249424242714282,0.00936696170194561,0.790022928297589,0.943893126200511,"CPLM"
"blaOXA.1","DIABET_GESTA","Yes",-0.00135196568991783,0.00505617584978387,0.789169685359455,0.943893126200511,"CPLM"
"dfrA5","PAT_AGE","PAT_AGE",-0.000355428857645012,0.00133759046256879,0.790452371695009,0.943893126200511,"CPLM"
"tet.J.","OUT_GROUP","B",-0.00106440155761258,0.00397350557807414,0.788795779745094,0.943893126200511,"CPLM"
"blaSHV.187","CERCLAGE","Yes",-0.00147164267693178,0.00564559145666455,0.79434613520993,0.946686489907725,"CPLM"
"tet.Q.","DIABET_GESTA","Yes",0.00657601277862238,0.0251929047691699,0.794072162592507,0.946686489907725,"CPLM"
"mdt.A.","BIL_INC_ATB","Yes",0.0012726474667666,0.0049040934052322,0.795243940262787,0.946830028582673,"CPLM"
"blaTEM.40","BIL_INC_ATB","Yes",-0.000367160842113143,0.00142837044572473,0.797141137572749,0.948162017151961,"CPLM"
"blaSHV.101","OUT_GROUP","C",0.000316833682265358,0.00124012403327475,0.798348157891601,0.948671274450702,"CPLM"
"blaADC.25","PAT_AGE","PAT_AGE",-0.000349628135857148,0.00138090092362616,0.800122607375508,0.94985315378496,"CPLM"
"qnrB27","CERCLAGE","Yes",-0.000575722911621406,0.0022937986125603,0.801821032406027,0.950942568131003,"CPLM"
"aph.3...IIIa","RCIU","Yes",0.00255958778150536,0.010535151817001,0.808038789287432,0.951373518628468,"CPLM"
"blaCFE.1","CERCLAGE","Yes",-0.000531702826938931,0.00216754523257653,0.806222729617366,0.951373518628468,"CPLM"
"blaCTX.M.163","RCIU","Yes",-0.000432223075329927,0.00180724369119195,0.810980370757501,0.951373518628468,"CPLM"
"blaDHA.1","DIABET_GESTA","Yes",-0.000354935972624517,0.00149503301294967,0.812338636595736,0.951373518628468,"CPLM"
"blaMAL.1","RCIU","Yes",0.00385642465853738,0.0159987837043374,0.809520344219299,0.951373518628468,"CPLM"
"catA2","OUT_GROUP","D",-0.00220138848700048,0.00891451964125654,0.804951446410161,0.951373518628468,"CPLM"
"catA2","OUT_GROUP","B",-0.00221547202892772,0.00924497420392311,0.810608815005292,0.951373518628468,"CPLM"
"dfrA14","HTA_PRE_ECLAM","Yes",-0.00249005377270704,0.0102741334496801,0.808500110579284,0.951373518628468,"CPLM"
"fosA5","OUT_GROUP","B",0.00237753728179349,0.00997680896287029,0.81164346916289,0.951373518628468,"CPLM"
"fusC","CERCLAGE","Yes",0.00708089553234587,0.0294865787880529,0.81022202805544,0.951373518628468,"CPLM"
"qnrB73","CERCLAGE","Yes",-0.000562915011850272,0.00229140132357747,0.805942275520986,0.951373518628468,"CPLM"
"tet.B.","OUT_GROUP","B",0.00283643122948635,0.0117966437914841,0.809986136472904,0.951373518628468,"CPLM"
"tet.D.","BIL_INC_ATB","Yes",0.00152326947042874,0.00618034182556285,0.805318347045129,0.951373518628468,"CPLM"
"aac.6...Ii","DIABET_GESTA","Yes",0.00152041113747069,0.00663238155534996,0.818681917205233,0.952202132648118,"CPLM"
"blaOXA.1","IMC","IMC",-0.000476944452902021,0.00208696016599177,0.819229973177102,0.952202132648118,"CPLM"
"blaTEM.2","OUT_GROUP","D",0.000843758805659435,0.00362111070992019,0.815752825907566,0.952202132648118,"CPLM"
"erm.F.","HTA_PRE_ECLAM","Yes",0.016057415636106,0.06958411916708,0.81749920022054,0.952202132648118,"CPLM"
"floR","BIL_INC_ATB","Yes",0.000637804423240016,0.002764682018103,0.817550042535997,0.952202132648118,"CPLM"
"mecA","RCIU","Yes",0.00630386228570789,0.026987560843906,0.815307953952049,0.952202132648118,"CPLM"
"mef.A.","HTA_PRE_ECLAM","Yes",0.0160553593018546,0.0682249772177321,0.813952891903066,0.952202132648118,"CPLM"
"tet.L.","HTA_PRE_ECLAM","Yes",-0.0141422892624111,0.0619067744047772,0.819300357155359,0.952202132648118,"CPLM"
"aph.3...III","PAT_AGE","PAT_AGE",0.00276131872867496,0.0122552493420327,0.821732503397889,0.954118388120713,"CPLM"
"blaACT.4","HTA_PRE_ECLAM","Yes",-0.000753847596708784,0.00336434926593293,0.822703331226754,0.954335864223034,"CPLM"
"OqxB","HTA_PRE_ECLAM","Yes",0.0104254511638229,0.0480165248423792,0.82811315159904,0.959697258465871,"CPLM"
"aph.3...IIc","CERCLAGE","Yes",0.000589806587866768,0.00274223472330071,0.829703029442997,0.959785297409765,"CPLM"
"blaACT.14","RCIU","Yes",-0.000412500683134493,0.0019367880115472,0.831341123782678,0.959785297409765,"CPLM"
"blaOXA.23","BIL_INC_ATB","Yes",-0.000234288949853873,0.0010907341668416,0.829923788435737,0.959785297409765,"CPLM"
"floR","RCIU","Yes",0.00110549628643905,0.00517872808458792,0.830961410096225,0.959785297409765,"CPLM"
"fosB","OUT_GROUP","D",0.0032154215321178,0.0152419830567249,0.832919877485654,0.960697358690839,"CPLM"
"mre.A.","OUT_GROUP","B",-0.00320609709364937,0.0153312582587278,0.834353321434851,0.961440251189828,"CPLM"
"erm.C.","RCIU","Yes",-0.00493008715720572,0.0243019909426747,0.83923850049484,0.963846440979335,"CPLM"
"lnu.B.","OUT_GROUP","B",-0.000457317084772066,0.0022535005103372,0.839184811153784,0.963846440979335,"CPLM"
"tet.O.W.","OUT_GROUP","C",-0.00147267344412822,0.00724764143407764,0.83898381312984,0.963846440979335,"CPLM"
"tet.W.","HTA_PRE_ECLAM","Yes",-0.00827936648200552,0.0409066756585801,0.839606793004166,0.963846440979335,"CPLM"
"dfrA5","HTA_PRE_ECLAM","Yes",-0.00182810960176523,0.00912005965825057,0.841129203614533,0.964684905840397,"CPLM"
"tet.O.","DIABET_GESTA","Yes",0.00418740207036331,0.0210578380361054,0.842378188849703,0.965208498606715,"CPLM"
"dfrA12","HTA_PRE_ECLAM","Yes",-0.0050153572899822,0.0254878789937142,0.844004232841031,0.965255545164672,"CPLM"
"msr.D.","OUT_GROUP","D",0.00629176171780561,0.0319723515780503,0.843993770213719,0.965255545164672,"CPLM"
"aac.6...Ii","IMC","IMC",0.000529555190282158,0.00274317295536677,0.84692390664148,0.965335746468159,"CPLM"
"blaACT.14","PAT_AGE","PAT_AGE",9.04907874704005e-05,0.000469476197900738,0.847156013921161,0.965335746468159,"CPLM"
"blaSHV.187","BIL_INC_ATB","Yes",-0.000478879950789808,0.00246540298690477,0.845987940097401,0.965335746468159,"CPLM"
"erm.X.","DIABET_GESTA","Yes",0.00353627412237487,0.0183573519348268,0.847244591933056,0.965335746468159,"CPLM"
"aac.6...Ic","OUT_GROUP","C",-0.000226259590165688,0.00119137813851189,0.849376388600897,0.966860225528872,"CPLM"
"mef.A.","OUT_GROUP","B",-0.00540957532316693,0.0292628668319758,0.853337726205332,0.970462512155084,"CPLM"
"blaSHV.1","HTA_PRE_ECLAM","Yes",0.00178032104053523,0.0100779329329146,0.85977909358881,0.971783741554907,"CPLM"
"blaTEM.2","BIL_INC_ATB","Yes",0.000527602193090485,0.00291835522447886,0.856534362095867,0.971783741554907,"CPLM"
"cat","OUT_GROUP","C",-0.00465527160141039,0.0262932607940563,0.859467628531366,0.971783741554907,"CPLM"
"dfrA1","OUT_GROUP","D",0.00167527888905322,0.0093129505881711,0.857241268857161,0.971783741554907,"CPLM"
"dfrA5","IMC","IMC",-0.000256163816755404,0.00144719275409018,0.859502582401989,0.971783741554907,"CPLM"
"mef.A.","DIABET_GESTA","Yes",-0.00469552974033304,0.0267931501475907,0.860882312920972,0.971783741554907,"CPLM"
"sul1","OUT_GROUP","D",-0.0030166322688687,0.0171129703725062,0.860075908526517,0.971783741554907,"CPLM"
"tet.K.","HTA_PRE_ECLAM","Yes",0.00785239256504354,0.0448009036888647,0.860865060058785,0.971783741554907,"CPLM"
"blaSHV.1","IMC","IMC",-0.000272117169482551,0.00156350682416657,0.861831793795906,0.971954745225383,"CPLM"
"blaCTX.M.15","PAT_AGE","PAT_AGE",0.000587509378071507,0.00341445323217173,0.863386086912707,0.972806895337351,"CPLM"
"NarA","BIL_INC_ATB","Yes",-0.000229019047497184,0.00138272772023917,0.868449357555894,0.976975512416614,"CPLM"
"NarB","RCIU","Yes",0.000367619470116121,0.00222364883933305,0.868690049217729,0.976975512416614,"CPLM"
"NarA","OUT_GROUP","D",0.000277289739452176,0.00171906247103949,0.871854849567008,0.977404783781015,"CPLM"
"aadD","BIL_INC_ATB","Yes",0.00225358374008268,0.0139404292380546,0.871575077151114,0.977404783781015,"CPLM"
"blaADC.25","IMC","IMC",-0.000235444605550667,0.00150264220344122,0.875491477097773,0.977404783781015,"CPLM"
"blaTEM.166","RCIU","Yes",-0.000297004766017096,0.00184690642937715,0.872241452594712,0.977404783781015,"CPLM"
"blaTEM.1C","BIL_INC_ATB","Yes",0.000956617360340643,0.00603820214170366,0.874119933733044,0.977404783781015,"CPLM"
"str","OUT_GROUP","B",-0.0011084093291391,0.00705950836968382,0.875237422475847,0.977404783781015,"CPLM"
"str","CERCLAGE","Yes",0.00203735904252457,0.0127263341029144,0.872810165053468,0.977404783781015,"CPLM"
"tet.J.","BIL_INC_ATB","Yes",0.000494243295886547,0.0031058462711765,0.87356392151589,0.977404783781015,"CPLM"
"aac.6...Ic","CERCLAGE","Yes",0.000261192299963324,0.00223078369226138,0.906792344083686,0.977896229477369,"CPLM"
"aadA5","RCIU","Yes",0.00235093850619962,0.0168142820694001,0.888803827902632,0.977896229477369,"CPLM"
"aadD","HTA_PRE_ECLAM","Yes",0.00623517278711617,0.0435274620905217,0.886095213055381,0.977896229477369,"CPLM"
"ant.3....Ia","IMC","IMC",0.000338969374272452,0.00238976518393453,0.887204708728993,0.977896229477369,"CPLM"
"aph.3...Ia","BIL_INC_ATB","Yes",-0.00156364034399708,0.0126876475834408,0.901916136874528,0.977896229477369,"CPLM"
"blaACT.14","IMC","IMC",6.95024976516504e-05,0.000515412996150449,0.892731922041649,0.977896229477369,"CPLM"
"blaCFE.1","OUT_GROUP","C",-0.000132557735479271,0.00112719398449811,0.906384799738894,0.977896229477369,"CPLM"
"blaMAL.1","BIL_INC_ATB","Yes",-0.00119699613125495,0.00861584545926255,0.889505764962441,0.977896229477369,"CPLM"
"blaOXA.23","CERCLAGE","Yes",-0.000297614433736376,0.00249123781546955,0.904907378189035,0.977896229477369,"CPLM"
"blaOXA.23","DIABET_GESTA","Yes",0.000181929156122244,0.00129522573311379,0.888295487263882,0.977896229477369,"CPLM"
"blaSHV.148","HTA_PRE_ECLAM","Yes",-0.00162576820567605,0.0107324086672305,0.879595400426415,0.977896229477369,"CPLM"
"blaSHV.190","OUT_GROUP","C",0.00025180227989348,0.00185455234756818,0.89199896973451,0.977896229477369,"CPLM"
"blaTEM.166","IMC","IMC",6.19411238256633e-05,0.000491516966320316,0.899715842276245,0.977896229477369,"CPLM"
"blaTEM.40","OUT_GROUP","C",-0.000216715232831909,0.00174509487429551,0.901168514606518,0.977896229477369,"CPLM"
"bleO","DIABET_GESTA","Yes",0.00226939680693232,0.0180218542221371,0.89979152084481,0.977896229477369,"CPLM"
"catA2","DIABET_GESTA","Yes",0.00127660575863747,0.0084876036446449,0.880442519023233,0.977896229477369,"CPLM"
"catP","IMC","IMC",0.000108323226208351,0.000812984564712978,0.894002446298824,0.977896229477369,"CPLM"
"dfrA17","RCIU","Yes",0.00245339592784083,0.0167020857882425,0.883217590591546,0.977896229477369,"CPLM"
"dfrG","DIABET_GESTA","Yes",0.0016996448214809,0.0130906701717176,0.896695903941498,0.977896229477369,"CPLM"
"erm.A.","HTA_PRE_ECLAM","Yes",-0.0125343892302795,0.0906858918816321,0.89006842053374,0.977896229477369,"CPLM"
"floR","IMC","IMC",0.00020320243530989,0.00135948844370066,0.881182955442363,0.977896229477369,"CPLM"
"fosA7","BIL_INC_ATB","Yes",-0.000631489164472923,0.00491047652647492,0.897673862839606,0.977896229477369,"CPLM"
"fusC","OUT_GROUP","B",0.00254182547100586,0.0167663993249522,0.879500582986517,0.977896229477369,"CPLM"
"lsa.C.","OUT_GROUP","D",0.00574798341596165,0.0405459120476518,0.887265782811892,0.977896229477369,"CPLM"
"lsa.C.","OUT_GROUP","B",0.00624257506967586,0.0413961548354694,0.880132820805421,0.977896229477369,"CPLM"
"lsa.E.","OUT_GROUP","D",-0.000275062014475538,0.00212247319383591,0.896886821687363,0.977896229477369,"CPLM"
"lsa.E.","OUT_GROUP","B",0.000287231972018615,0.00218514607095706,0.895421320885465,0.977896229477369,"CPLM"
"lsa.E.","RCIU","Yes",0.000413973481866312,0.00319963019897651,0.897055655108373,0.977896229477369,"CPLM"
"mdt.A.","PAT_AGE","PAT_AGE",-0.000297713191595665,0.00224049889932389,0.894289802921778,0.977896229477369,"CPLM"
"mecA","DIABET_GESTA","Yes",0.00234990447780652,0.0172135902946684,0.891414571447131,0.977896229477369,"CPLM"
"qnrB27","OUT_GROUP","C",-0.000141176264029416,0.00119313812601273,0.905811347861754,0.977896229477369,"CPLM"
"qnrB73","OUT_GROUP","C",-0.00014030288368763,0.00119186592949755,0.90629189501298,0.977896229477369,"CPLM"
"str","HTA_PRE_ECLAM","Yes",0.0021035794700979,0.0175687983395638,0.904694002629383,0.977896229477369,"CPLM"
"sul1","RCIU","Yes",0.00319510189566026,0.0256044643680352,0.900692253629094,0.977896229477369,"CPLM"
"tet.A.","HTA_PRE_ECLAM","Yes",0.00889976502665535,0.058934262146548,0.879966460891388,0.977896229477369,"CPLM"
"tet.D.","IMC","IMC",0.000547321425837097,0.00380072599120145,0.88549696193281,0.977896229477369,"CPLM"
"tet.L.","RCIU","Yes",-0.00448649032997583,0.0369724228692468,0.903416243008728,0.977896229477369,"CPLM"
